  Julday year mn dd    Ta00    Ta03    Ta06    Ta09    Ta12    Ta15    Ta18    Ta21   Tamax   Tamin  RH00  RH03  RH06  RH09  RH12  RH15  RH18  RH21    Ts00    Ts03    Ts06    Ts09    Ts12    Ts15    Ts18    Ts21   Tsmax   Tsmin  NT00  NT03  NT06  NT09  NT12  NT15  NT18  NT21  NL00  NL03  NL06  NL09  NL12  NL15  NL18  NL21  vi00  vi03  vi06  vi09  vi12  vi15  vi18  vi21  vik00  vik03  vik06  vik09  vik12  vik15  vik18  vik21  RV00  RV12   slp00   slp03   slp06   slp09   slp12   slp15   slp18   slp21  WD00   W00  WD03   W03  WD06   W06  WD09   W09  WD12   W12  WD15   W15  WD18   W18  WD21   W21    hs  so00  so12
 2434553 1953  6 24     1.7   999.9     2.7   999.9     3.5   999.9     0.6   999.9     4.7     1.6   100   999    88   999    86   999    98   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9     2.6    10    99     9    99    11    99    10    99    10    99     5    99     8    99    10    99     6   999     8   999     8   999     6   999   7.00  99.99  35.00  99.99  35.00  99.99   7.00  99.99   0.6  99.9  1011.1  9999.9  1012.5  9999.9  1013.5  9999.9  1014.4  9999.9   320     1   999   999    50     1   999   999    70     3   999   999    50     1   999   999   999    99    99
 2434554 1953  6 25    -0.2   999.9     0.8   999.9     0.6   999.9     0.4   999.9     4.0    -0.6    92   999    83   999    96   999    90   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9     1.6     7    99    11    99    10    99    10    99     7    99    11    99    10    99    10    99     6   999     8   999     7   999     8   999   7.00  99.99  35.00  99.99  15.00  99.99  35.00  99.99   0.2   0.1  1015.5  9999.9  1016.8  9999.9  1017.5  9999.9  1018.4  9999.9    70     5   999   999    70     6   999   999    70     3   999   999    90     3   999   999   999    99    99
 2434555 1953  6 26     1.0   999.9     2.7   999.9     4.7   999.9     2.8   999.9     7.5     0.0    94   999    89   999    87   999    90   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9     1.0    10    99    10    99     7    99     5    99    10    99    10    99     0    99     5    99     8   999     8   999     8   999     8   999  35.00  99.99  35.00  99.99  35.00  99.99  35.00  99.99   0.0   0.0  1018.2  9999.9  1015.9  9999.9  1013.2  9999.9  1010.9  9999.9    70     3   999   999    50     4   999   999    70     7   999   999    50     3   999   999   999    99    99
 2434556 1953  6 27     2.1   999.9     2.2   999.9     1.1   999.9     0.5   999.9     6.5     1.0    96   999   100   999   100   999    98   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9     1.2    10    99    10    99    10    99    10    99    10    99    10    99    10    99    10    99     8   999     1   999     8   999     3   999  35.00  99.99   0.13  99.99  35.00  99.99   0.75  99.99  99.9   0.0  1009.5  9999.9  1009.0  9999.9  1010.0  9999.9  1011.3  9999.9    50     3   999   999   360     5   999   999    20     3   999   999    20     4   999   999   999    99    99
 2434557 1953  6 28     0.8   999.9     1.1   999.9     1.1   999.9     0.5   999.9     2.7     0.4    98   999    96   999    96   999    98   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9     1.5    10    99    10    99    10    99    10    99    10    99    10    99    10    99    10    99     7   999     8   999     8   999     8   999  15.00  99.99  35.00  99.99  35.00  99.99  35.00  99.99   0.0   0.2  1013.2  9999.9  1014.8  9999.9  1016.1  9999.9  1017.1  9999.9    20     3   999   999    20     2   999   999    20     2   999   999    20     1   999   999   999    99    99
 2434558 1953  6 29     0.4   999.9     0.5   999.9     2.4   999.9     0.9   999.9     2.8    -0.4   100   999    98   999    93   999    96   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9     2.0    10    99    10    99     8    99    11    99    10    99    10    99     8    99    11    99     3   999     3   999     7   999     7   999   0.75  99.99   0.75  99.99  15.00  99.99  15.00  99.99  99.9  99.9  1018.2  9999.9  1019.2  9999.9  1020.1  9999.9  1019.7  9999.9    20     1   999   999    50     5   999   999    90     3   999   999   140     1   999   999   999    99    99
 2434559 1953  6 30     1.8   999.9     0.8   999.9     2.0   999.9    -0.7   999.9     4.5     0.2    93   999    87   999    89   999    99   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9     1.7     7    99     0    99     4    99    99    99     7    99     0    99     1    99    99    99     7   999     7   999     8   999     2   999  15.00  99.99  15.00  99.99  35.00  99.99   0.35  99.99  99.9  99.9  1019.4  9999.9  1018.2  9999.9  1017.7  9999.9  1017.1  9999.9    90     4   999   999    50     4   999   999    50     5   999   999    50     5   999   999   999    99    99
 2434895 1954  6  1     4.2   999.9     9.1   999.9     4.5   999.9     2.2   999.9    13.7     2.2    76   999    54   999    84   999    91   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9    -1.5     0    99     0    99     0    99     1    99     0    99     0    99     0    99     0    99     8   999     8   999     8   999     8   999  35.00  99.99  35.00  99.99  35.00  99.99  35.00  99.99  99.9  99.9  1010.7  9999.9  1011.3  9999.9  1012.2  9999.9  1013.4  9999.9    50     2   999   999    20     5   999   999    50     7   999   999    20     7   999   999    35    99    99
 2434896 1954  6  2     1.2   999.9     3.5   999.9     2.4   999.9     0.6   999.9     5.6     0.8    92   999    88   999    86   999    94   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9    -0.2     0    99     2    99     3    99    11    99     0    99     1    99     2    99    11    99     8   999     8   999     8   999     8   999  35.00  99.99  35.00  99.99  35.00  99.99  35.00  99.99  99.9  99.9  1014.3  9999.9  1014.4  9999.9  1014.7  9999.9  1014.7  9999.9    20     6   999   999    90     8   999   999    70     4   999   999    50     4   999   999    28    99    99
 2434897 1954  6  3     0.6   999.9     2.5   999.9     2.2   999.9     0.0   999.9     3.8     0.4    92   999    86   999    80   999    92   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9    -0.8    11    99     3    99     4    99    10    99    11    99     3    99     4    99    10    99     8   999     8   999     8   999     8   999  35.00  99.99  35.00  99.99  35.00  99.99  35.00  99.99  99.9  99.9  1013.5  9999.9  1012.5  9999.9  1013.6  9999.9  1013.9  9999.9    50     6   999   999    70     5   999   999    20     5   999   999    20     5   999   999    24    99    99
 2434898 1954  6  4    -0.9   999.9     0.0   999.9     0.4   999.9    -0.1   999.9     3.9    -1.0    95   999    98   999    96   999    98   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9    -0.7    10    99     8    99     9    99    10    99    10    99     8    99     9    99    10    99     6   999     5   999     8   999     5   999   7.00  99.99   3.00  99.99  35.00  99.99   3.00  99.99  99.9  99.9  1013.1  9999.9  1012.5  9999.9  1013.2  9999.9  1013.8  9999.9    20     6   999   999    70     4   999   999    50     3   999   999    50     5   999   999    16    99    99
 2434899 1954  6  5    -0.7   999.9    -0.3   999.9    -0.3   999.9    -1.1   999.9     1.1    -1.2    94   999    91   999    97   999    97   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9    -0.7     9    99    11    99    10    99    10    99     9    99    11    99    10    99    10    99     8   999     7   999     2   999     5   999  35.00  99.99  15.00  99.99   0.35  99.99   3.00  99.99   0.0   0.0  1015.2  9999.9  1016.4  9999.9  1016.8  9999.9  1016.9  9999.9    20     2   999   999    70     3   999   999    50     3   999   999    50     4   999   999    15    99    99
 2434900 1954  6  6    -0.6   999.9     0.2   999.9    -0.5   999.9    -1.5   999.9     0.7    -1.2    95   999    96   999   100   999    97   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9    -0.8    10    99    10    99    10    99    10    99    10    99    10    99    10    99    10    99     8   999     7   999     5   999     5   999  35.00  99.99  15.00  99.99   3.00  99.99   3.00  99.99   0.8   0.0  1017.8  9999.9  1018.1  9999.9  1018.5  9999.9  1019.1  9999.9    50     2   999   999    70     3   999   999    20     4   999   999    20     4   999   999    11    99    99
 2434901 1954  6  7    -1.7   999.9     1.1   999.9    -0.7   999.9    -1.0   999.9     1.4    -1.9    96   999    89   999    95   999    99   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9    -1.3    10    99     3    99    10    99    10    99    10    99     2    99    10    99    10    99     5   999     8   999     8   999     5   999   3.00  99.99  35.00  99.99  35.00  99.99   3.00  99.99   0.6  99.9  1020.0  9999.9  1019.9  9999.9  1021.3  9999.9  1020.9  9999.9    20     4   999   999    50     4   999   999    50     4   999   999    50     2   999   999     9    99    99
 2434902 1954  6  8    -1.5   999.9     1.5   999.9    -0.6   999.9     1.3   999.9     3.2    -1.9    92   999    91   999    97   999    91   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9    -1.2    11    99     9    99    11    99    11    99    11    99     0    99     0    99     1    99     8   999     8   999     8   999     8   999  35.00  99.99  35.00  99.99  35.00  99.99  35.00  99.99   0.0  99.9  1019.2  9999.9  1015.7  9999.9  1013.1  9999.9  1011.6  9999.9    50     2   999   999    50     3   999   999    20     5   999   999    20     5   999   999     5    99    99
 2434903 1954  6  9     1.3   999.9     1.5   999.9     1.9   999.9     0.4   999.9     2.3    -0.5    92   999    94   999    91   999    98   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9    -0.6    10    99    11    99    11    99    10    99    10    99     6    99     8    99    10    99     8   999     8   999     8   999     8   999  35.00  99.99  35.00  99.99  35.00  99.99  35.00  99.99  99.9   0.0  1012.8  9999.9  1012.5  9999.9  1012.4  9999.9  1012.5  9999.9   360     7   999   999    20     6   999   999    20     5   999   999    20     6   999   999     4    99    99
 2434904 1954  6 10    -0.2   999.9    -0.1   999.9     0.4   999.9    -0.3   999.9     2.2    -0.4    96   999    91   999    96   999   100   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9    -0.3    10    99    10    99    10    99    10    99    10    99    10    99    10    99    10    99     8   999     8   999     8   999     5   999  35.00  99.99  35.00  99.99  35.00  99.99   3.00  99.99   3.5  99.9  1013.9  9999.9  1015.1  9999.9  1016.1  9999.9  1017.2  9999.9    20     7   999   999    20     8   999   999    20     9   999   999    20     8   999   999     4    99    99
 2434905 1954  6 11    -0.8   999.9    -0.1   999.9    -0.8   999.9    -1.6   999.9     0.7    -1.4    93   999    94   999    97   999    99   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9    -0.7    10    99    11    99    10    99    11    99    10    99    11    99    10    99    11    99     4   999     7   999     7   999     7   999   1.50  99.99  15.00  99.99  15.00  99.99  15.00  99.99   0.1   0.1  1018.6  9999.9  1019.3  9999.9  1021.0  9999.9  1020.9  9999.9    20     6   999   999    20     7   999   999    20     7   999   999    20     5   999   999     3    99    99
 2434906 1954  6 12    -1.1   999.9     0.3   999.9    -0.1   999.9    -1.9   999.9     1.1    -1.7    97   999   100   999    94   999    98   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9    -1.8    11    99    11    99    11    99    10    99    11    99    11    99    11    99    10    99     7   999     8   999     8   999     3   999  15.00  99.99  35.00  99.99  35.00  99.99   0.75  99.99   0.0   0.0  1021.3  9999.9  1020.9  9999.9  1020.4  9999.9  1019.9  9999.9    20     5   999   999    20     4   999   999    20     3   999   999    20     3   999   999     3    99    99
 2434907 1954  6 13    -1.1   999.9     0.6   999.9     1.4   999.9    -0.3   999.9     2.1    -2.2    95   999    94   999    92   999    96   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9    -1.9    10    99     1    99     7    99     1    99    10    99     0    99     0    99     1    99     7   999     8   999     8   999     8   999  15.00  99.99  35.00  99.99  35.00  99.99  35.00  99.99  99.9  99.9  1019.9  9999.9  1019.1  9999.9  1018.9  9999.9  1019.1  9999.9    20     1   999   999    50     4   999   999    20     3   999   999    20     2   999   999     2    99    99
 2434908 1954  6 14     0.5   999.9     1.3   999.9     1.5   999.9    -1.0   999.9     2.8    -1.6    90   999    89   999    91   999    96   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9    -1.4     7    99     2    99     6    99    11    99     0    99     0    99     0    99     8    99     8   999     8   999     8   999     8   999  35.00  99.99  35.00  99.99  35.00  99.99  35.00  99.99  99.9  99.9  1019.4  9999.9  1018.6  9999.9  1018.2  9999.9  1018.1  9999.9    20     2   999   999    50     4   999   999    20     5   999   999    20     3   999   999     0    99    99
 2434909 1954  6 15    -1.6   999.9    -0.7   999.9    -0.7   999.9    -0.6   999.9     1.8    -1.8    99   999    97   999    99   999    99   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9    -0.3    10    99    10    99    10    99    10    99    10    99    10    99    10    99    10    99     5   999     7   999     3   999     3   999   3.00  99.99  15.00  99.99   0.75  99.99   0.75  99.99  99.9   0.0  1018.2  9999.9  1017.1  9999.9  1016.5  9999.9  1014.3  9999.9    50     3   999   999    50     3   999   999    50     4   999   999     0     0   999   999     0    99    99
 2434910 1954  6 16     0.3   999.9     0.6   999.9     1.7   999.9     2.4   999.9     3.3    -1.3   100   999   100   999   100   999   100   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9     0.4    10    99    10    99    10    99    10    99    10    99    10    99    10    99    10    99     3   999     2   999     7   999     2   999   0.75  99.99   0.35  99.99  15.00  99.99   0.35  99.99  99.9   4.6  1012.1  9999.9  1008.1  9999.9  1002.1  9999.9   996.4  9999.9    80     4   999   999    70     4   999   999    50     3   999   999   360     2   999   999     0    99    99
 2434911 1954  6 17     1.6   999.9     7.3   999.9     3.0   999.9     0.1   999.9     7.9     1.4   100   999    70   999    90   999   100   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9     2.1    10    99    11    99    10    99    10    99     9    99    11    99    11    99    10    99     8   999     8   999     8   999     5   999  35.00  99.99  35.00  99.99  35.00  99.99   3.00  99.99   6.6   0.0   994.4  9999.9   995.6  9999.9   996.7  9999.9   999.3  9999.9    50     2   999   999   270    10   999   999   290     9   999   999   340     9   999   999     0    99    99
 2434912 1954  6 18    -0.5   999.9    -0.1   999.9    -0.5   999.9    -1.6   999.9     3.3    -0.6    99   999   100   999    93   999    90   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9    -0.3    10    99    10    99    11    99    10    99    10    99    10    99    11    99    10    99     6   999     8   999     5   999     8   999   7.00  99.99  35.00  99.99   3.00  99.99  35.00  99.99   1.1   0.1  1002.8  9999.9  1006.1  9999.9  1009.0  9999.9  1009.5  9999.9   340    11   999   999    20     4   999   999    20     5   999   999    20     1   999   999     1    99    99
 2434913 1954  6 19    -1.2   999.9     0.1   999.9    -0.6   999.9    -1.0   999.9     1.8    -1.8    77   999    88   999    87   999    95   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9    -0.7    10    99     9    99    11    99    11    99    10    99     9    99     2    99     7    99     8   999     8   999     8   999     8   999  35.00  99.99  35.00  99.99  35.00  99.99  35.00  99.99   0.0  99.9  1009.4  9999.9  1008.5  9999.9  1006.9  9999.9  1004.0  9999.9    70     5   999   999    50     5   999   999    70     6   999   999    70     7   999   999     0    99    99
 2434914 1954  6 20    -1.0   999.9    -0.3   999.9    -0.5   999.9    -0.6   999.9     0.7    -1.8    97   999   100   999    99   999    99   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9    -0.7    10    99    10    99    10    99    10    99    10    99    10    99    10    99     9    99     5   999     6   999     5   999     7   999   3.00  99.99   7.00  99.99   3.00  99.99  15.00  99.99   3.8   5.1  1002.4  9999.9  1005.0  9999.9  1008.9  9999.9  1010.9  9999.9    50     8   999   999    50     5   999   999    20     2   999   999     0     0   999   999     3    99    99
 2434915 1954  6 21     0.4   999.9     1.7   999.9    -1.0   999.9    -0.2   999.9     3.2    -1.0    94   999    87   999   100   999    98   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9    -0.4    10    99     9    99     3    99    10    99    10    99     6    99     3    99    10    99     1   999     7   999     6   999     5   999   0.13  99.99  15.00  99.99   7.00  99.99   3.00  99.99   2.3  99.9  1012.8  9999.9  1012.8  9999.9  1012.3  9999.9  1011.7  9999.9     0     0   999   999   140     2   999   999    70     7   999   999    70     1   999   999     9    99    99
 2434916 1954  6 22     0.4   999.9     2.2   999.9     3.7   999.9     0.8   999.9     5.3    -1.5    94   999    87   999    87   999    96   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9    -0.1    11    99     2    99     9    99    10    99    11    99     1    99     1    99    10    99     7   999     8   999     8   999     8   999  15.00  99.99  35.00  99.99  35.00  99.99  35.00  99.99  99.9  99.9  1011.3  9999.9  1009.6  9999.9  1008.0  9999.9  1008.3  9999.9    10     5   999   999    50     5   999   999    90     7   999   999    20     4   999   999     0    99    99
 2434917 1954  6 23     1.2   999.9     2.4   999.9     9.1   999.9    13.0   999.9    10.1     0.6    98   999    95   999    76   999    60   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9     1.1    10    99     6    99     6    99    10    99    10    99     2    99     1    99     0    99     2   999     8   999     8   999     8   999   0.35  99.99  35.00  99.99  35.00  99.99  35.00  99.99  99.9  99.9  1009.3  9999.9  1009.5  9999.9  1009.4  9999.9  1006.8  9999.9    20     1   999   999    50     5   999   999    20     1   999   999   200     7   999   999   999    99    99
 2434918 1954  6 24    13.8   999.9    19.7   999.9     9.5   999.9    12.2   999.9    24.9     7.9    60   999    49   999    89   999    72   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9     7.7    10    99    11    99    11    99    10    99     0    99     0    99     4    99     4    99     8   999     8   999     8   999     8   999  35.00  99.99  35.00  99.99  35.00  99.99  35.00  99.99  99.9   0.0  1002.9  9999.9   999.1  9999.9  1001.1  9999.9  1002.4  9999.9   200    10   999   999   200     9   999   999    70     1   999   999   270     9   999   999   999    99    99
 2434919 1954  6 25     9.5   999.9     9.8   999.9     9.0   999.9     7.3   999.9    15.2     8.5    69   999    58   999    58   999    74   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9     6.6     6    99     9    99     7    99     9    99     6    99     9    99     5    99     8    99     8   999     8   999     8   999     8   999  35.00  99.99  35.00  99.99  35.00  99.99  35.00  99.99   0.1  99.9  1005.2  9999.9  1007.8  9999.9  1010.2  9999.9  1009.1  9999.9   250     8   999   999   290    12   999   999   290     7   999   999   230     3   999   999   999    99    99
 2434920 1954  6 26     9.8   999.9    12.4   999.9     7.1   999.9    11.2   999.9    14.4     5.6    63   999    56   999    84   999    63   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9     5.4     7    99     9    99     6    99    10    99     3    99     7    99     1    99    10    99     8   999     8   999     8   999     8   999  35.00  99.99  35.00  99.99  35.00  99.99  35.00  99.99  99.9  99.9  1008.6  9999.9  1007.4  9999.9  1009.1  9999.9  1004.4  9999.9   250     8   999   999   290    10   999   999    50     3   999   999   230     4   999   999   999    99    99
 2434921 1954  6 27    13.3   999.9    16.9   999.9    14.5   999.9     2.9   999.9    18.3     6.6    72   999    60   999    85   999   100   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9     7.2     9    99    11    99     8    99    10    99     7    99     8    99     6    99    10    99     8   999     8   999     8   999     3   999  35.00  99.99  35.00  99.99  35.00  99.99   0.75  99.99   1.6   1.5   999.9  9999.9   998.0  9999.9   996.4  9999.9   999.5  9999.9   250     9   999   999   250     8   999   999   250     4   999   999    20     3   999   999   999    99    99
 2434922 1954  6 28     2.6   999.9     7.0   999.9     4.3   999.9     3.1   999.9    15.9     1.5    98   999    70   999    79   999    86   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9     3.4    10    99     8    99     9    99     9    99    10    99     8    99     9    99     9    99   999   999   999   999   999   999     8   999  99.99  99.99  99.99  99.99  99.99  99.99  35.00  99.99   0.8  99.9  1002.4  9999.9  1003.6  9999.9  1002.4  9999.9   998.3  9999.9     0     0   999   999    50     8   999   999    70     2   999   999   110     1   999   999   999    99    99
 2434923 1954  6 29     0.8   999.9     2.9   999.9     4.9   999.9     2.3   999.9     6.2     0.8    98   999    88   999    76   999    80   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9     2.9    11    99    10    99    11    99    10    99    11    99    10    99    11    99    10    99     8   999     8   999     8   999     8   999  35.00  99.99  35.00  99.99  35.00  99.99  35.00  99.99   1.5   0.1   999.6  9999.9   994.1  9999.9  1006.9  9999.9  1007.1  9999.9    90     3   999   999    20     4   999   999   290     7   999   999   290     4   999   999   999    99    99
 2434924 1954  6 30     2.3   999.9     6.0   999.9     4.8   999.9     3.8   999.9     7.5     2.3    86   999    64   999    73   999    85   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9     2.0    11    99    11    99     2    99     6    99    11    99    11    99     1    99     0    99     8   999     8   999     8   999     8   999  35.00  99.99  35.00  99.99  35.00  99.99  35.00  99.99  99.9   0.0  1005.3  9999.9  1003.4  9999.9  1002.6  9999.9  1001.5  9999.9    20     3   999   999   250     3   999   999    70     3   999   999     0     0   999   999   999    99    99
 2435260 1955  6  1     6.4   999.9     5.9   999.9     3.3   999.9     1.9   999.9     8.0     1.3    84   999    95   999    91   999    91   999     0.7   999.9     0.9   999.9     0.9   999.9     0.6   999.9     4.1    -0.9    10    99    10    99    10    99    10    99    10    99    10    99    10    99    10    99     8   999     8   999     8   999     7   999  35.00  99.99  35.00  99.99  35.00  99.99  15.00  99.99  99.9   1.9   991.2  9999.9   986.6  9999.9   986.1  9999.9   986.3  9999.9     0     0   999   999   180     3   999   999   320     4   999   999   250     9   999   999     9     5     5
 2435261 1955  6  2     2.8   999.9     3.8   999.9     2.1   999.9    -2.0   999.9     4.4     1.4    72   999    64   999    64   999    76   999     0.6   999.9     2.5   999.9     2.0   999.9    -2.1   999.9     6.0    -0.1     9    99     7    99     6    99    10    99     6    99     6    99     3    99    10    99     8   999     8   999     8   999     8   999  35.00  99.99  35.00  99.99  35.00  99.99  35.00  99.99   2.7  99.9   984.8  9999.9   986.6  9999.9   990.4  9999.9   992.6  9999.9   230     8   999   999   250     8   999   999   270     9   999   999   270     8   999   999     4     5     5
 2435262 1955  6  3    -2.8   999.9    -1.7   999.9    -2.4   999.9    -3.7   999.9     3.2    -3.0    79   999    72   999    84   999    89   999    -1.9   999.9    -0.3   999.9    -1.5   999.9    -1.5   999.9     2.0    -2.9    10    99    11    99    10    99    10    99    10    99    11    99    10    99    10    99     8   999     8   999     5   999     5   999  35.00  99.99  35.00  99.99   3.00  99.99   3.00  99.99  99.9   1.8   995.3  9999.9   997.8  9999.9  1001.1  9999.9  1002.5  9999.9   290     9   999   999   320     7   999   999   340     9   999   999   320     6   999   999     1     5     5
 2435263 1955  6  4    -2.4   999.9    -1.5   999.9    -2.1   999.9    -2.1   999.9    -1.1    -4.0    75   999    74   999    87   999    87   999     0.0   999.9     1.3   999.9    -1.5   999.9    -2.0   999.9     1.3    -2.1    11    99    11    99    10    99    10    99    11    99    11    99    10    99    10    99     7   999     8   999     7   999     8   999  15.00  99.99  35.00  99.99  15.00  99.99  35.00  99.99   1.3   0.0  1003.0  9999.9  1003.1  9999.9  1004.3  9999.9  1004.3  9999.9   320     5   999   999    20     5   999   999    20     6   999   999   340     4   999   999     6     8     5
 2435264 1955  6  5    -1.0   999.9     0.2   999.9    -0.4   999.9    -1.3   999.9     0.7    -2.4    90   999    96   999    89   999    90   999     0.0   999.9     2.6   999.9     0.7   999.9    -0.7   999.9     5.7    -2.3    10    99    11    99    11    99    10    99    10    99     8    99    11    99    10    99     8   999     7   999     8   999     7   999  35.00  99.99  15.00  99.99  35.00  99.99  15.00  99.99   0.1   0.3  1004.3  9999.9  1004.2  9999.9  1005.2  9999.9  1005.3  9999.9   320     3   999   999    50     1   999   999     0     0   999   999    20     2   999   999     2     6     6
 2435265 1955  6  6    -0.2   999.9     1.4   999.9    -0.5   999.9    -0.6   999.9     1.7    -1.8    87   999    81   999    98   999    87   999     0.9   999.9     4.6   999.9     0.9   999.9     0.1   999.9     7.4    -1.5    10    99     8    99    11    99    11    99     8    99     6    99    11    99    11    99     5   999     8   999     8   999     8   999   3.00  99.99  35.00  99.99  35.00  99.99  35.00  99.99   0.2   0.3  1005.3  9999.9  1005.9  9999.9  1007.7  9999.9  1008.6  9999.9     0     0   999   999     0     0   999   999    70     4   999   999    90     1   999   999     1     5     5
 2435266 1955  6  7    -1.4   999.9    -1.1   999.9    -0.3   999.9    -1.0   999.9     0.0    -1.7    85   999    90   999    92   999    99   999     0.7   999.9     1.8   999.9     2.0   999.9    -0.3   999.9     6.0    -0.8    10    99    10    99    11    99    10    99    10    99    10    99     6    99    10    99     8   999     8   999     8   999     5   999  35.00  99.99  35.00  99.99  35.00  99.99   3.00  99.99   0.0  99.9  1010.3  9999.9  1012.4  9999.9  1014.7  9999.9  1015.9  9999.9    70     4   999   999    50     6   999   999    50     3   999   999    20     5   999   999     0     5     5
 2435267 1955  6  8     0.5   999.9     0.4   999.9    -0.7   999.9    -2.1   999.9     0.7    -1.2    96   999    94   999    99   999   100   999     2.9   999.9     4.3   999.9     1.3   999.9    -0.1   999.9     7.9    -0.5    10    99    10    99    10    99    11    99    10    99    10    99    10    99    11    99     8   999     8   999     2   999     4   999  35.00  99.99  35.00  99.99   0.35  99.99   1.50  99.99  99.9  99.9  1016.3  9999.9  1017.4  9999.9  1018.5  9999.9  1017.9  9999.9    90     3   999   999    20     4   999   999    70     6   999   999    70     4   999   999   999     5     5
 2435268 1955  6  9    -2.0   999.9    -0.5   999.9     0.2   999.9     0.5   999.9     0.3    -2.7    95   999    99   999   100   999   100   999     2.3   999.9     4.7   999.9     3.5   999.9     1.4   999.9     5.9    -0.8    10    99    10    99    10    99    10    99    10    99    10    99    10    99    10    99     6   999     4   999     2   999     2   999   7.00  99.99   1.50  99.99   0.35  99.99   0.35  99.99   0.0   0.0  1016.1  9999.9  1013.4  9999.9  1011.2  9999.9  1010.1  9999.9    50     5   999   999    50     4   999   999    70     2   999   999    20     2   999   999   999     5     5
 2435269 1955  6 10     0.6   999.9     2.0   999.9     5.7   999.9     3.2   999.9     6.2     0.0   100   999   100   999    91   999    97   999     4.6   999.9     7.3   999.9     7.7   999.9     3.7   999.9     8.6     0.9    10    99    10    99    10    99    10    99     8    99     3    99    10    99     0    99     5   999     8   999     8   999     8   999   3.00  99.99  35.00  99.99  35.00  99.99  35.00  99.99  99.9   1.7  1008.9  9999.9  1006.9  9999.9  1006.6  9999.9  1005.6  9999.9    20     2   999   999     0     0   999   999     0     0   999   999     0     0   999   999   999     5     5
 2435270 1955  6 11     3.5   999.9     7.0   999.9     8.7   999.9     5.3   999.9    11.2     1.5    95   999    94   999    73   999    91   999     5.8   999.9     8.1   999.9     8.2   999.9     4.6   999.9    14.5     2.7    10    99    10    99     8    99     9    99     0    99    10    99     3    99     7    99     8   999     7   999     8   999     8   999  35.00  99.99  15.00  99.99  35.00  99.99  35.00  99.99   0.2   1.6  1002.9  9999.9   998.6  9999.9   998.8  9999.9  1001.3  9999.9     0     0   999   999   180     3   999   999   250    12   999   999     0     0   999   999   999     5     5
 2435271 1955  6 12     5.7   999.9     6.3   999.9    10.9   999.9     7.1   999.9    11.3     4.1    91   999    76   999    53   999    71   999     9.6   999.9     7.0   999.9    11.9   999.9     4.6   999.9    17.0     4.3     9    99    11    99     2    99     7    99     7    99     8    99     2    99     2    99     8   999     8   999     8   999     8   999  35.00  99.99  35.00  99.99  35.00  99.99  35.00  99.99   0.0  99.9  1003.5  9999.9  1007.5  9999.9  1009.6  9999.9  1007.5  9999.9     0     0   999   999   290    10   999   999   230     5   999   999   180     5   999   999   999     5     5
