  Julday year mn dd    Ta00    Ta03    Ta06    Ta09    Ta12    Ta15    Ta18    Ta21   Tamax   Tamin  RH00  RH03  RH06  RH09  RH12  RH15  RH18  RH21    Ts00    Ts03    Ts06    Ts09    Ts12    Ts15    Ts18    Ts21   Tsmax   Tsmin  NT00  NT03  NT06  NT09  NT12  NT15  NT18  NT21  NL00  NL03  NL06  NL09  NL12  NL15  NL18  NL21  vi00  vi03  vi06  vi09  vi12  vi15  vi18  vi21  vik00  vik03  vik06  vik09  vik12  vik15  vik18  vik21  RV00  RV12   slp00   slp03   slp06   slp09   slp12   slp15   slp18   slp21  WD00   W00  WD03   W03  WD06   W06  WD09   W09  WD12   W12  WD15   W15  WD18   W18  WD21   W21    hs  so00  so12
 2429005 1938  4 16   -19.7   999.9   -13.4   999.9   -15.7   999.9   -24.8   999.9   -12.9   -27.4    90   999    71   999    94   999    87   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   -29.2    10    99     0    99     2    99     0    99     9    99     0    99     2    99     0    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9   0.0  1005.8  9999.9  1003.4  9999.9  1003.4  9999.9  1000.1  9999.9     0     0   999   999     0     0   999   999    50     5   999   999     0     0   999   999    66    99    99
 2429006 1938  4 17   -17.9   999.9   -15.5   999.9   -15.7   999.9   -17.7   999.9   -14.6   -26.7    94   999    89   999    91   999    90   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   -28.7     0    99     3    99     9    99    10    99     0    99     3    99     3    99    10    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9   0.2   997.8  9999.9   996.1  9999.9   997.1  9999.9   998.6  9999.9   360     6   999   999   360     6   999   999    90     6   999   999    50     5   999   999    67    99    99
 2429007 1938  4 18   -17.7   999.9   -15.1   999.9   -15.0   999.9   -16.1   999.9   -14.9   -18.4    90   999    90   999    86   999    93   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   -18.9    10    99    10    99    10    99    10    99    10    99    10    99    10    99    10    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9   0.0   999.9  9999.9  1001.9  9999.9  1004.9  9999.9  1006.3  9999.9    70     5   999   999    90     5   999   999    90     4   999   999    50     3   999   999    67    99    99
 2429008 1938  4 19   -16.1   999.9   -16.1   999.9   -19.5   999.9   -19.7   999.9   -14.9   -19.5    92   999    86   999    90   999    86   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   -20.4    10    99    11    99     7    99    11    99    10    99    11    99     0    99     8    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9   0.0  1008.5  9999.9  1010.5  9999.9  1013.8  9999.9  1014.7  9999.9    50     4   999   999    20     6   999   999   360     3   999   999   340     3   999   999    67    99    99
 2429009 1938  4 20   -19.1   999.9   -17.5   999.9   -17.6   999.9   -17.2   999.9   -15.3   -20.4    85   999    78   999    81   999    86   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   -21.4    11    99    10    99    10    99    10    99     0    99     0    99     0    99    10    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9   0.1  1017.1  9999.9  1019.5  9999.9  1022.3  9999.9  1021.1  9999.9     0     0   999   999   290     9   999   999   250     8   999   999   200     6   999   999    69    99    99
 2429010 1938  4 21   -14.7   999.9   -11.3   999.9    -8.7   999.9    -7.3   999.9    -8.7   -19.9    81   999    91   999    94   999    92   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   -21.4    10    99    10    99    10    99    10    99     3    99    10    99    10    99    10    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9   0.2  1017.7  9999.9  1012.2  9999.9  1007.9  9999.9  1003.9  9999.9   180     9   999   999   160    12   999   999   180    12   999   999   200    12   999   999    62    99    99
 2429011 1938  4 22    -5.7   999.9    -1.6   999.9     0.3   999.9    -0.2   999.9     0.3    -8.9    90   999    86   999    95   999    92   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   -12.4    10    99    10    99    10    99    10    99     8    99    10    99    10    99    10    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9  99.9  1001.8  9999.9   997.4  9999.9   993.3  9999.9   994.1  9999.9   180     9   999   999   160     8   999   999   180    12   999   999   180    14   999   999    65    99    99
 2429012 1938  4 23    -0.2   999.9    -6.6   999.9    -9.1   999.9   -13.7   999.9     0.5    -9.2    62   999    94   999    91   999    95   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9    -8.0    11    99    10    99    10    99     5    99    11    99     0    99     9    99     5    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9   0.4   997.9  9999.9  1003.3  9999.9  1008.1  9999.9  1012.6  9999.9   270     9   999   999    50     7   999   999    20     3   999   999   200     1   999   999    65    99    99
 2429013 1938  4 24   -15.5   999.9   -12.3   999.9   -15.3   999.9   -14.1   999.9    -9.0   -18.5    92   999    78   999    83   999    93   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   -22.0    10    99    11    99     9    99    10    99    10    99    11    99     9    99    10    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9   0.0  1017.5  9999.9  1020.6  9999.9  1022.6  9999.9  1022.7  9999.9    90     1   999   999    50     2   999   999   140     2   999   999   160     3   999   999    70    99    99
 2429014 1938  4 25   -13.0   999.9   -12.9   999.9   -16.4   999.9   -14.9   999.9   -11.9   -16.4    89   999    75   999    91   999    93   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   -18.9    10    99    11    99     2    99    10    99    10    99     0    99     0    99    10    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9  99.9  1023.1  9999.9  1022.6  9999.9  1022.5  9999.9  1021.5  9999.9    90     1   999   999    70     3   999   999   360     6   999   999   360     4   999   999    70    99    99
 2429015 1938  4 26   -13.7   999.9   -11.7   999.9   -17.5   999.9   -19.7   999.9   -11.4   -18.0    93   999    87   999    88   999    91   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   -20.4    10    99    10    99    11    99    10    99    10    99    10    99    11    99    10    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9   0.1  1021.1  9999.9  1020.9  9999.9  1022.3  9999.9  1022.2  9999.9     0     0   999   999    90     5   999   999    90     4   999   999    50     3   999   999    62    99    99
 2429016 1938  4 27   -18.9   999.9   -15.3   999.9   -13.5   999.9   -13.1   999.9   -11.9   -19.9    91   999    93   999    88   999    98   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   -19.7    10    99    10    99    10    99    10    99    10    99    10    99    10    99    10    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9   0.0  1022.1  9999.9  1020.7  9999.9  1018.7  9999.9  1015.5  9999.9    50     1   999   999   360     2   999   999     0     0   999   999    90     3   999   999    63    99    99
 2429017 1938  4 28   -13.5   999.9   -14.3   999.9   -14.5   999.9   -20.7   999.9   -12.2   -15.6    95   999    86   999    90   999    98   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   -16.4    10    99     4    99     0    99    10    99    10    99     4    99     0    99    10    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9   0.0  1013.9  9999.9  1013.5  9999.9  1012.6  9999.9  1013.3  9999.9   110     6   999   999    90     6   999   999    50     1   999   999     0     0   999   999    63    99    99
 2429018 1938  4 29   -20.1   999.9   -14.8   999.9   -14.0   999.9   -16.9   999.9   -12.7   -22.8    89   999    91   999    93   999    92   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   -17.1     2    99     1    99     9    99    10    99     0    99     0    99     9    99    10    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9  99.9  1015.0  9999.9  1016.3  9999.9  1017.9  9999.9  1019.0  9999.9   270     1   999   999    50     2   999   999    20     4   999   999   360     5   999   999    62    99    99
 2429019 1938  4 30   -19.0   999.9   -12.9   999.9   -13.5   999.9   -18.9   999.9   -11.1   -19.6    91   999    79   999    88   999    90   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   -19.2     0    99     0    99     0    99     0    99     0    99     0    99     0    99     0    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9   0.0  1020.9  9999.9  1022.2  9999.9  1024.5  9999.9  1024.2  9999.9    50     5   999   999    70     5   999   999    70     4   999   999    50     3   999   999    62    99    99
 2429355 1939  4  1   -27.1   999.9   -25.1   999.9   -21.0   999.9   -22.0   999.9   -20.7   -27.8    85   999    85   999    90   999    91   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   -28.5    99    99    10    99    10    99    10    99    99    99    10    99    10    99    10    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9  99.9  1019.3  9999.9  1020.3  9999.9  1019.5  9999.9  1019.1  9999.9   290    18   999   999   270    16   999   999   270    16   999   999   270     4   999   999    20    99    99
 2429356 1939  4  2   -22.8   999.9   -21.6   999.9   -21.7   999.9   -21.5   999.9   -20.5   -23.0    90   999    86   999    86   999    86   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   -23.2    10    99    10    99    10    99    10    99    10    99    10    99    10    99    10    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9   0.0  1019.8  9999.9  1019.1  9999.9  1020.6  9999.9  1017.5  9999.9   270    12   999   999   270    18   999   999   270     4   999   999   250    12   999   999    30    99    99
 2429357 1939  4  3   -21.8   999.9   -18.4   999.9   -18.4   999.9   -16.2   999.9   -17.7   -22.3    83   999    81   999    83   999    87   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   -23.2    11    99    10    99    11    99    10    99     0    99     3    99     0    99     0    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9  99.9  1015.7  9999.9  1013.9  9999.9  1013.4  9999.9  1009.0  9999.9   270     8   999   999   230     4   999   999   230     4   999   999   200    12   999   999    31    99    99
 2429358 1939  4  4   -13.8   999.9   -10.8   999.9   -11.2   999.9   -13.9   999.9    -9.1   -19.9    97   999    87   999    93   999    83   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   -23.2    10    99    10    99    10    99     6    99     0    99    99    99    10    99     6    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9  99.9  1000.3  9999.9   991.4  9999.9   995.9  9999.9   994.6  9999.9   200    20   999   999   230    24   999   999   250    12   999   999   230     8   999   999    32    99    99
 2429359 1939  4  5   -14.4   999.9   -12.2   999.9   -16.4   999.9   -14.4   999.9   -11.0   -18.7    77   999    74   999    76   999    74   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   -22.5     0    99     0    99     4    99    11    99     0    99     0    99     0    99     0    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9   0.0   993.1  9999.9   989.0  9999.9   988.1  9999.9   996.9  9999.9   230     8   999   999   230     8   999   999   200     6   999   999   230     8   999   999    30    99    99
 2429360 1939  4  6   -13.9   999.9   -20.3   999.9   -22.7   999.9   -24.9   999.9   -13.2   -22.9    87   999    79   999    68   999    74   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   -25.3    10    99    10    99    11    99     3    99     0    99     0    99     0    99    99    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9  99.9   987.4  9999.9   991.8  9999.9   993.0  9999.9   992.6  9999.9   270    12   999   999   270    10   999   999   230     8   999   999   180     2   999   999    30    99    99
 2429361 1939  4  7   -23.6   999.9   -22.2   999.9   -26.7   999.9   -21.5   999.9   -20.4   -27.1    70   999    70   999    69   999    83   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   -31.6    10    99     7    99    10    99    10    99     0    99     0    99     0    99    99    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9   0.2   993.0  9999.9   997.4  9999.9  1003.8  9999.9   999.1  9999.9   230     4   999   999   270    12   999   999   250     4   999   999   180     2   999   999    30    99    99
 2429362 1939  4  8   -23.5   999.9   -19.2   999.9   -25.3   999.9   -28.8   999.9   -18.1   -26.7    76   999    84   999    79   999    75   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   -28.5    10    99    10    99     2    99    10    99     4    99    99    99    99    99     0    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9   0.3  1000.9  9999.9   996.7  9999.9  1002.7  9999.9  1006.6  9999.9   250     2   999   999   230     8   999   999   270     8   999   999   270     2   999   999    30    99    99
 2429363 1939  4  9   -25.9   999.9   -12.0   999.9    -8.7   999.9   -19.0   999.9    -8.3   -29.5    82   999    90   999    95   999    90   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   -31.4    10    99    10    99    10    99    10    99    10    99     8    99     3    99    10    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9   0.0  1005.8  9999.9   998.3  9999.9   996.2  9999.9  1000.5  9999.9   140     2   999   999   140    12   999   999   180    10   999   999   320     8   999   999    35    99    99
 2429364 1939  4 10   -28.6   999.9   -26.8   999.9   -29.3   999.9   -32.4   999.9    -7.0   -29.5    83   999    71   999    79   999    83   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   -32.1     0    99     1    99     0    99     0    99     0    99     1    99     0    99     0    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9   0.0  1008.2  9999.9  1014.1  9999.9  1016.5  9999.9  1015.9  9999.9   290    10   999   999   270     8   999   999    90     2   999   999     0     0   999   999    32    99    99
 2429365 1939  4 11   -29.0   999.9   -25.3   999.9   -24.3   999.9   -26.6   999.9   -24.1   -34.1    81   999    82   999    86   999    87   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   -38.5     6    99    10    99    10    99     0    99     0    99     6    99     7    99     0    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9  99.9  1013.5  9999.9  1011.3  9999.9  1010.7  9999.9  1012.6  9999.9    90     8   999   999    90     6   999   999    90     6   999   999   360     6   999   999    32    99    99
 2429366 1939  4 12   -28.3   999.9   -26.2   999.9   -28.0   999.9   -34.0   999.9   -24.2   -29.3    85   999    85   999    85   999    87   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   -30.8     2    99    10    99     0    99     0    99     0    99     0    99     0    99     0    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9   0.1  1017.5  9999.9  1019.9  9999.9  1023.5  9999.9  1023.5  9999.9   360     4   999   999   360     4   999   999    20     2   999   999   360     1   999   999    36    99    99
 2429367 1939  4 13   -29.6   999.9   -23.8   999.9   -27.4   999.9   -21.4   999.9   -22.7   -35.2    87   999    84   999    84   999    84   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   -36.3    10    99    10    99     8    99    11    99     2    99     0    99     0    99     4    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9   1.2  1019.7  9999.9  1014.7  9999.9  1016.6  9999.9  1015.3  9999.9   360     2   999   999    90     2   999   999   320     1   999   999   250     6   999   999    36    99    99
 2429368 1939  4 14   -16.4   999.9   -14.8   999.9   -16.9   999.9   -24.0   999.9   -13.0   -30.9    88   999    81   999    78   999    90   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   -32.3    10    99     2    99     2    99     3    99     5    99     2    99     2    99    99    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9  99.9  1015.7  9999.9  1017.7  9999.9  1016.6  9999.9  1011.0  9999.9   250    12   999   999   230    14   999   999   320     1   999   999     0     0   999   999    44    99    99
 2429369 1939  4 15   -10.0   999.9    -2.8   999.9    -0.6   999.9   -19.0   999.9     0.4   -25.6    93   999    97   999    88   999    83   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   -28.7    10    99    10    99    10    99    10    99    10    99    10    99    10    99    10    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9   0.2  1013.8  9999.9   994.7  9999.9   993.1  9999.9  1003.8  9999.9   230     4   999   999   180    10   999   999   230    12   999   999   320    18   999   999    60    99    99
 2429370 1939  4 16   -22.9   999.9   -17.8   999.9   -14.4   999.9   -23.0   999.9     0.1   -24.5    80   999    83   999    89   999    82   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   -25.4    10    99    10    99    10    99     0    99    99    99     4    99    99    99     0    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9   0.2  1010.3  9999.9  1006.6  9999.9   997.7  9999.9  1001.8  9999.9   250    18   999   999   200    16   999   999   230    34   999   999   270    10   999   999    61    99    99
 2429371 1939  4 17   -22.7   999.9   -19.6   999.9   -17.8   999.9   -22.1   999.9   -12.7   -23.2    79   999    83   999    83   999    75   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   -25.6    10    99    10    99    10    99     6    99    10    99    10    99    10    99     0    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9  99.9  1002.2  9999.9  1003.4  9999.9  1003.4  9999.9  1001.3  9999.9   230    16   999   999   250    16   999   999   270    12   999   999    90     2   999   999    56    99    99
 2429372 1939  4 18   -23.5   999.9   -20.3   999.9   -22.5   999.9   -25.0   999.9   -17.3   -25.8    75   999    74   999    81   999    79   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   -29.1     3    99     4    99     3    99    10    99     0    99     0    99     0    99     0    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9   0.0   998.7  9999.9   997.3  9999.9   999.0  9999.9  1000.1  9999.9   270     4   999   999    20     1   999   999    50     1   999   999     0     0   999   999    57    99    99
 2429373 1939  4 19   -24.0   999.9   -21.9   999.9   -23.5   999.9   -24.9   999.9   -21.7   -27.1    73   999    64   999    69   999    73   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   -30.3    10    99    10    99     4    99    11    99    10    99    10    99     4    99    11    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9  99.9   999.9  9999.9  1001.4  9999.9  1005.8  9999.9  1005.9  9999.9   250    12   999   999   270     8   999   999   270     4   999   999   270     8   999   999    57    99    99
 2429374 1939  4 20   -24.1   999.9   -21.8   999.9   -23.7   999.9   -28.0   999.9   -21.3   -25.1    74   999    57   999    69   999    78   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   -26.7    10    99    10    99    10    99    10    99     4    99     0    99     0    99     0    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9   0.0  1006.5  9999.9  1008.7  9999.9  1012.5  9999.9  1015.8  9999.9   230    12   999   999   250     8   999   999   320     1   999   999   360     1   999   999    50    99    99
 2429375 1939  4 21   -28.8   999.9   -24.8   999.9   -24.1   999.9   -24.1   999.9   -23.0   -30.7    77   999    76   999    76   999    79   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   -32.2    10    99    10    99    10    99    10    99     0    99    10    99     3    99    10    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9  99.9  1019.3  9999.9  1020.1  9999.9  1022.2  9999.9  1022.9  9999.9     0     0   999   999   340     6   999   999   340    12   999   999   340    10   999   999    57    99    99
 2429376 1939  4 22   -24.9   999.9   -23.2   999.9   -22.5   999.9   -23.3   999.9   -21.5   -25.0    80   999    79   999    82   999    82   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   -25.6    11    99     9    99    10    99    10    99    11    99     0    99    10    99    10    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9   0.0  1023.4  9999.9  1022.9  9999.9  1020.6  9999.9  1016.9  9999.9   360    10   999   999   360     6   999   999    50     4   999   999    90     2   999   999    57    99    99
 2429377 1939  4 23   -25.1   999.9   -19.9   999.9   -20.9   999.9   -23.1   999.9   -18.4   -25.4    77   999    69   999    79   999    79   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   -27.2     4    99    11    99    10    99    10    99     0    99    11    99     0    99     0    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9  99.9  1013.9  9999.9  1011.1  9999.9  1011.1  9999.9  1013.1  9999.9    90     8   999   999   110    10   999   999    90    12   999   999   360     2   999   999    57    99    99
 2429378 1939  4 24   -23.3   999.9   -21.0   999.9   -21.2   999.9   -25.9   999.9   -19.4   -24.1    79   999    82   999    81   999    85   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   -25.6    11    99    10    99     6    99    11    99     0    99    10    99     0    99     0    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9  99.9  1018.5  9999.9  1021.3  9999.9  1025.8  9999.9  1028.9  9999.9   270     4   999   999    20     4   999   999   320     1   999   999     0     0   999   999    56    99    99
 2429379 1939  4 25   -23.5   999.9   -20.6   999.9   -22.5   999.9   -24.9   999.9   -19.8   -27.2    83   999    85   999    82   999    82   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   -31.8    10    99    11    99     0    99    10    99    10    99    11    99     0    99     0    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9   0.0  1030.2  9999.9  1028.2  9999.9  1025.4  9999.9  1021.7  9999.9    20     2   999   999    20     4   999   999    70     2   999   999   360     2   999   999    57    99    99
 2429380 1939  4 26   -24.6   999.9   -18.4   999.9   -14.4   999.9   -15.5   999.9   -14.2   -25.3    83   999    84   999    89   999    89   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   -29.8    10    99    10    99    10    99    10    99     0    99     0    99    10    99    10    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9   0.0  1019.8  9999.9  1015.8  9999.9  1013.7  9999.9  1011.5  9999.9   360     1   999   999   360     6   999   999   360     8   999   999    50     2   999   999    57    99    99
 2429381 1939  4 27   -17.3   999.9   -14.6   999.9   -14.1   999.9   -15.4   999.9   -10.8   -18.3    83   999    75   999    83   999    89   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   -18.6    11    99    11    99    10    99    10    99     0    99     0    99    10    99    10    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9   0.7  1010.7  9999.9  1010.9  9999.9  1010.2  9999.9  1008.2  9999.9     0     0   999   999     0     0   999   999     0     0   999   999    50     2   999   999    57    99    99
 2429382 1939  4 28   -18.5   999.9   -15.1   999.9   -14.9   999.9   -16.3   999.9   -13.2   -20.3    87   999    82   999    87   999    89   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   -18.9     3    99    11    99    10    99    10    99     0    99     0    99     0    99    10    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9   1.4  1008.7  9999.9  1010.9  9999.9  1012.2  9999.9  1011.5  9999.9     0     0   999   999    50     4   999   999   360     4   999   999   360     2   999   999    61    99    99
 2429383 1939  4 29   -17.1   999.9   -15.8   999.9   -15.4   999.9   -17.3   999.9   -14.4   -17.5    84   999    78   999    87   999    88   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   -18.4    10    99    10    99    10    99    10    99    10    99    10    99    10    99    10    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9   1.8  1011.8  9999.9  1011.8  9999.9  1013.0  9999.9  1013.1  9999.9    70     8   999   999    90     4   999   999    90     6   999   999    50     4   999   999    59    99    99
 2429384 1939  4 30   -19.1   999.9   -18.4   999.9   -18.4   999.9   -19.1   999.9   -15.2   -20.1    83   999    77   999    84   999    86   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   -20.8    10    99     8    99    10    99    10    99    10    99     0    99    10    99     4    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9   0.2  1013.4  9999.9  1012.1  9999.9  1010.9  9999.9  1008.6  9999.9    90     6   999   999    90     6   999   999    50     4   999   999    50     1   999   999    59    99    99
 2429721 1940  4  1   -11.5   999.9   -10.1   999.9   -10.0   999.9    -9.5   999.9    -9.5   -13.3   999   999   999   999   999   999   999   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9    10    99    10    99    10    99    10    99     0    99     0    99     0    99    10    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9  99.9  1000.7  9999.9   999.7  9999.9   999.5  9999.9   995.8  9999.9   200    20   999   999   230    20   999   999   230    12   999   999   230    14   999   999    31    99    99
 2429722 1940  4  2    -9.9   999.9    -8.8   999.9    -9.2   999.9   -10.0   999.9    -7.9   -10.3   999   999   999   999   999   999   999   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9    10    99    10    99    10    99     1    99     0    99     5    99     0    99     0    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9  99.9   996.3  9999.9   998.3  9999.9  1003.5  9999.9  1009.5  9999.9   230    10   999   999   230    10   999   999   230     2   999   999   250    17   999   999    28    99    99
 2429723 1940  4  3   -23.1   999.9   -23.4   999.9   -22.2   999.9   -18.7   999.9    -9.2   -23.7   999   999   999   999   999   999   999   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9     5    99     0    99     0    99    10    99     0    99     0    99     0    99     0    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9   0.0  1015.8  9999.9  1017.9  9999.9  1016.5  9999.9  1009.9  9999.9   320     7   999   999   250    14   999   999   180    12   999   999   180    14   999   999    28    99    99
