  Julday year mn dd    Ta00    Ta03    Ta06    Ta09    Ta12    Ta15    Ta18    Ta21   Tamax   Tamin  RH00  RH03  RH06  RH09  RH12  RH15  RH18  RH21    Ts00    Ts03    Ts06    Ts09    Ts12    Ts15    Ts18    Ts21   Tsmax   Tsmin  NT00  NT03  NT06  NT09  NT12  NT15  NT18  NT21  NL00  NL03  NL06  NL09  NL12  NL15  NL18  NL21  vi00  vi03  vi06  vi09  vi12  vi15  vi18  vi21  vik00  vik03  vik06  vik09  vik12  vik15  vik18  vik21  RV00  RV12   slp00   slp03   slp06   slp09   slp12   slp15   slp18   slp21  WD00   W00  WD03   W03  WD06   W06  WD09   W09  WD12   W12  WD15   W15  WD18   W18  WD21   W21    hs  so00  so12
 2432755 1948  7 22     1.0   999.9     8.4   999.9    12.1   999.9     6.5   999.9    15.4    -1.0    96   999    65   999    54   999    88   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9    -1.0     7    99     4    99     1    99     7    99     0    99     0    99     0    99     0    99     4   999     8   999     8   999     8   999   1.50  99.99  35.00  99.99  35.00  99.99  35.00  99.99   0.2   0.0  1023.0  9999.9  1019.7  9999.9  1016.9  9999.9  1014.6  9999.9     0     0   999   999    20     2   999   999   140     5   999   999     0     0   999   999   999     1    99
 2432756 1948  7 23     7.6   999.9    11.5   999.9    18.0   999.9     8.9   999.9    21.3     4.8    82   999    69   999    66   999    79   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9     3.7    11    99    11    99    11    99    11    99     0    99     2    99     7    99     6    99     8   999     8   999     8   999     8   999  35.00  99.99  35.00  99.99  35.00  99.99  35.00  99.99  99.9  99.9  1012.7  9999.9  1010.4  9999.9  1009.6  9999.9  1009.0  9999.9    50     2   999   999    50     2   999   999   320     4   999   999     0     0   999   999   999     0    99
 2432757 1948  7 24     7.5   999.9    21.0   999.9    19.0   999.9    12.6   999.9    22.1     5.3    87   999    50   999    56   999    73   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9     6.2     7    99     0    99     0    99     2    99     0    99     0    99     0    99     0    99     8   999     8   999     8   999     8   999  35.00  99.99  35.00  99.99  35.00  99.99  35.00  99.99  99.9  99.9  1007.5  9999.9  1005.8  9999.9  1005.1  9999.9  1004.2  9999.9    20     5   999   999   140    11   999   999   140     8   999   999     0     0   999   999   999     0    99
 2432758 1948  7 25    20.8   999.9    27.6   999.9    26.8   999.9    19.6   999.9    29.0    10.0    67   999    46   999    57   999    96   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9     8.7     6    99     5    99     0    99     8    99     0    99     5    99     0    99     8    99     7   999     7   999     7   999     7   999  15.00  99.99  15.00  99.99  15.00  99.99  15.00  99.99  99.9  99.9  1002.2  9999.9   998.9  9999.9   997.8  9999.9   996.1  9999.9   200     5   999   999   270     9   999   999   200     5   999   999   200     5   999   999   999     0    99
 2432759 1948  7 26    15.4   999.9    14.7   999.9     5.4   999.9     2.6   999.9    28.7     4.9    98   999    98   999    97   999    85   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9     5.8    10    99    10    99    10    99    10    99    10    99    10    99    10    99     8    99     1   999     2   999     7   999     1   999   0.13  99.99   0.35  99.99  15.00  99.99   0.13  99.99  99.9   0.5   997.4  9999.9  1001.0  9999.9  1005.7  9999.9  1007.0  9999.9   360     4   999   999   360     4   999   999    50     4   999   999    50     5   999   999   999     1    99
 2432760 1948  7 27     3.1   999.9     3.8   999.9     7.6   999.9    18.6   999.9     9.6     2.4    96   999    97   999    97   999    85   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9     2.9    10    99    10    99    99    99    99    99    10    99    10    99    99    99    99    99     6   999     3   999     3   999     4   999   7.00  99.99   0.75  99.99   0.75  99.99   1.50  99.99   0.6   5.0  1006.9  9999.9  1003.1  9999.9   998.5  9999.9   995.4  9999.9   110     6   999   999    90     7   999   999     0     0   999   999   180    10   999   999   999     1    99
 2432761 1948  7 28    17.5   999.9    17.9   999.9    16.1   999.9     9.9   999.9    20.4     5.9    67   999    80   999    85   999    96   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9     6.6    99    99     8    99    10    99     4    99    99    99     4    99    10    99     4    99     4   999     4   999     4   999     8   999   1.50  99.99   1.50  99.99   1.50  99.99  35.00  99.99  99.9  99.9   994.6  9999.9   993.9  9999.9   995.9  9999.9   998.8  9999.9   230     7   999   999   250    15   999   999   230    17   999   999   250     4   999   999   999     0    99
 2432762 1948  7 29     9.9   999.9     5.6   999.9     4.1   999.9     2.6   999.9    16.1     3.9    92   999    97   999    93   999    96   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9     5.1    10    99    10    99    10    99    10    99    10    99    10    99    10    99    10    99     8   999     6   999     7   999     6   999  35.00  99.99   7.00  99.99  15.00  99.99   7.00  99.99   0.0  99.9  1001.4  9999.9  1005.5  9999.9  1008.5  9999.9  1009.4  9999.9    70     3   999   999    90     4   999   999    50     5   999   999    50     4   999   999   999     1    99
 2432763 1948  7 30     5.0   999.9     6.8   999.9    10.4   999.9     6.5   999.9    10.9     2.2    92   999    85   999    71   999    97   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9     2.5    11    99     3    99     0    99     2    99    11    99     3    99     0    99     2    99     7   999     7   999     8   999     8   999  15.00  99.99  15.00  99.99  35.00  99.99  35.00  99.99   0.3   0.0  1011.3  9999.9  1012.6  9999.9  1013.7  9999.9  1013.9  9999.9    50     2   999   999    70     4   999   999     0     0   999   999    90     4   999   999   999     0    99
 2432764 1948  7 31    11.8   999.9    15.9   999.9    15.1   999.9    12.9   999.9    16.7     4.9    68   999    60   999    69   999    73   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9     3.8     8    99    11    99    10    99    10    99     0    99     2    99     1    99     0    99     8   999     8   999     8   999     7   999  35.00  99.99  35.00  99.99  35.00  99.99  15.00  99.99  99.9  99.9  1013.5  9999.9  1010.5  9999.9  1008.9  9999.9  1006.0  9999.9   200     4   999   999   290     3   999   999   290     3   999   999   250     5   999   999   999     0    99
 2433099 1949  7  1     0.6   999.9     2.1   999.9     4.4   999.9     1.1   999.9     5.6     0.4    88   999    87   999    73   999    81   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9     0.1    10    99    10    99     8    99     9    99    10    99     8    99     6    99     0    99     6   999     6   999     7   999     7   999   7.00  99.99   7.00  99.99  15.00  99.99  15.00  99.99   4.7   0.1   999.9  9999.9  1001.9  9999.9  1001.5  9999.9  1001.8  9999.9   270    15   999   999   270    13   999   999   270    15   999   999   340     8   999   999   999     4    99
 2433100 1949  7  2     1.6   999.9     3.9   999.9     2.7   999.9     0.4   999.9     5.3     0.7    81   999    59   999    63   999    75   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9    -0.5    11    99     8    99     9    99     4    99    11    99     8    99     4    99     4    99     7   999     8   999     8   999     8   999  15.00  99.99  35.00  99.99  35.00  99.99  35.00  99.99   0.1   0.0  1002.3  9999.9  1003.4  9999.9  1006.4  9999.9  1008.4  9999.9   290     8   999   999   290    12   999   999   290    15   999   999   290     8   999   999   999     4    99
 2433101 1949  7  3     2.1   999.9     2.7   999.9     1.7   999.9     0.6   999.9     6.6    -0.1    78   999    81   999    83   999    90   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9    -1.3     8    99     2    99     7    99    10    99     8    99     2    99     0    99    10    99     8   999     8   999     8   999     8   999  35.00  99.99  35.00  99.99  35.00  99.99  35.00  99.99  99.9  99.9  1008.5  9999.9  1008.3  9999.9  1009.8  9999.9  1011.5  9999.9   290     4   999   999    20     5   999   999    20     6   999   999     0     0   999   999   999     4    99
 2433102 1949  7  4     2.1   999.9     2.7   999.9     3.8   999.9    -0.7   999.9     4.3    -0.5    78   999    79   999    77   999    88   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9    -3.2    11    99     6    99     7    99     3    99     8    99     2    99     4    99     2    99     8   999     8   999     8   999     8   999  35.00  99.99  35.00  99.99  35.00  99.99  35.00  99.99  99.9  99.9  1013.1  9999.9  1013.5  9999.9  1015.1  9999.9  1015.7  9999.9     0     0   999   999    70     5   999   999   110     5   999   999    20     4   999   999   999     4    99
 2433103 1949  7  5     3.7   999.9     1.8   999.9    -1.0   999.9    -1.0   999.9     5.7    -1.0    75   999    89   999   100   999    97   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9    -0.6     0    99     0    99    11    99    11    99     0    99     0    99    11    99    11    99     8   999     8   999     8   999     5   999  35.00  99.99  35.00  99.99  35.00  99.99   3.00  99.99  99.9  99.9  1016.2  9999.9  1015.0  9999.9  1013.6  9999.9  1011.0  9999.9   110     1   999   999    70     7   999   999    70     4   999   999    50     3   999   999   999     4    99
 2433104 1949  7  6     0.8   999.9     2.1   999.9     0.9   999.9    -0.6   999.9     3.1    -2.2    92   999    93   999    92   999    99   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9     0.4    10    99     8    99    10    99    10    99    10    99     6    99    10    99    10    99     7   999     8   999     8   999     2   999  15.00  99.99  35.00  99.99  35.00  99.99   0.35  99.99   0.0  99.9  1008.9  9999.9  1009.6  9999.9  1013.7  9999.9  1015.6  9999.9    50     1   999   999    20     4   999   999    70     3   999   999    70     3   999   999   999     4    99
 2433105 1949  7  7    -0.1   999.9     2.3   999.9     1.7   999.9     1.1   999.9     3.4    -0.9   100   999    91   999    94   999    98   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9     0.4    10    99     7    99    11    99    10    99    10    99     3    99     5    99    10    99     7   999     7   999     7   999     7   999  15.00  99.99  15.00  99.99  15.00  99.99  15.00  99.99  99.9  99.9  1016.6  9999.9  1014.8  9999.9  1013.0  9999.9  1011.3  9999.9    90     3   999   999    90     7   999   999    50     3   999   999    50     3   999   999   999     4    99
 2433106 1949  7  8     1.2   999.9     2.4   999.9     1.6   999.9     1.2   999.9     2.9     0.6    98   999    93   999    96   999    96   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9     0.9    11    99    10    99    10    99    10    99     2    99     3    99     1    99    10    99     3   999     7   999     7   999     7   999   0.75  99.99  15.00  99.99  15.00  99.99  15.00  99.99  99.9  99.9  1010.6  9999.9  1010.4  9999.9  1011.7  9999.9  1012.9  9999.9    50     2   999   999    20     2   999   999    20     4   999   999     0     0   999   999   999     4    99
 2433107 1949  7  9     5.3   999.9     4.5   999.9     1.1   999.9     0.3   999.9     6.8     0.9    86   999    85   999    96   999    96   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9     2.4     8    99    11    99    11    99    10    99     8    99    11    99    11    99    10    99     7   999     8   999     5   999     5   999  15.00  99.99  35.00  99.99   3.00  99.99   3.00  99.99  99.9   0.0  1014.6  9999.9  1015.3  9999.9  1015.9  9999.9  1016.3  9999.9    50     1   999   999    70     3   999   999    50     5   999   999    20     1   999   999   999     4    99
 2433108 1949  7 10     4.2   999.9    13.5   999.9    11.3   999.9     6.4   999.9    14.4     0.1    80   999    46   999    71   999    90   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9     0.7     0    99    10    99    10    99    11    99     0    99     5    99     0    99    11    99     8   999     8   999     8   999     8   999  35.00  99.99  35.00  99.99  35.00  99.99  35.00  99.99   0.0   0.1  1014.9  9999.9  1011.4  9999.9  1009.7  9999.9  1010.1  9999.9   180     3   999   999   250     6   999   999   200     1   999   999   340     1   999   999   999     4    99
 2433109 1949  7 11     4.7   999.9     4.2   999.9     4.2   999.9     3.9   999.9    11.9     1.8    82   999    87   999    93   999    95   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9     3.3    11    99    10    99    10    99    10    99     5    99     5    99     3    99    10    99     8   999     8   999     6   999     7   999  35.00  99.99  35.00  99.99   7.00  99.99  15.00  99.99   0.3   3.7  1012.0  9999.9  1011.9  9999.9  1011.9  9999.9  1010.1  9999.9     0     0   999   999    50     2   999   999   110     1   999   999   140     3   999   999   999     4    99
 2433110 1949  7 12     4.0   999.9     4.3   999.9     3.8   999.9     4.9   999.9     9.4     2.1    95   999    92   999    90   999    94   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9     2.9    10    99     5    99     2    99    10    99    10    99     0    99     0    99    10    99     7   999     8   999     8   999     8   999  15.00  99.99  35.00  99.99  35.00  99.99  35.00  99.99   2.4  99.9  1007.6  9999.9  1003.8  9999.9  1000.2  9999.9   994.5  9999.9     0     0   999   999    20     5   999   999   110     1   999   999     0     0   999   999   999     4    99
 2433111 1949  7 13     3.8   999.9    15.6   999.9    11.2   999.9     6.2   999.9    17.9     2.6    90   999    82   999    84   999    79   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9     4.5    10    99    10    99     7    99    11    99     0    99     3    99     7    99    11    99     6   999     8   999     8   999     8   999   7.00  99.99  35.00  99.99  35.00  99.99  35.00  99.99   0.4   8.0   987.6  9999.9   983.3  9999.9   987.5  9999.9   997.3  9999.9     0     0   999   999   200     9   999   999   290    13   999   999   290    14   999   999   999     4    99
 2433112 1949  7 14     8.3   999.9    11.9   999.9     7.6   999.9     2.7   999.9    12.8     5.8    74   999    64   999    99   999    96   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9     4.0    11    99    11    99    11    99    10    99    11    99    11    99    11    99     0    99     8   999     8   999     8   999     7   999  35.00  99.99  35.00  99.99  35.00  99.99  15.00  99.99   0.3   0.5  1002.3  9999.9  1004.0  9999.9  1004.6  9999.9  1002.8  9999.9   250     8   999   999   270     8   999   999   340     2   999   999    90     1   999   999   999     4    99
 2433113 1949  7 15     8.9   999.9    20.6   999.9    14.3   999.9     3.8   999.9    20.8     1.9    91   999    52   999    92   999    90   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9     3.5     8    99    11    99    10    99    10    99     0    99     5    99     4    99    10    99     8   999     8   999     7   999     7   999  35.00  99.99  35.00  99.99  15.00  99.99  15.00  99.99   3.4   2.8  1001.1  9999.9   997.6  9999.9   998.8  9999.9  1004.9  9999.9   320     2   999   999   180     5   999   999     0     0   999   999   320     3   999   999   999     2    99
 2433114 1949  7 16     3.2   999.9     4.1   999.9     2.9   999.9     3.0   999.9    14.6     2.4    88   999    80   999    88   999    86   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9     3.0    10    99    10    99    11    99     9    99    10    99    10    99    11    99     9    99     7   999     7   999     7   999     7   999  15.00  99.99  15.00  99.99  15.00  99.99  15.00  99.99   1.0   0.1  1009.7  9999.9  1012.7  9999.9  1014.8  9999.9  1015.0  9999.9   340     9   999   999   340     5   999   999    20     2   999   999     0     0   999   999   999     2    99
 2433115 1949  7 17     4.8   999.9     5.8   999.9     6.8   999.9     6.6   999.9    10.2     2.4    78   999    80   999    72   999    76   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9     0.4     9    99     8    99     0    99     1    99     0    99     0    99     0    99     0    99     8   999     8   999     8   999     8   999  35.00  99.99  35.00  99.99  35.00  99.99  35.00  99.99  99.9  99.9  1014.9  9999.9  1013.3  9999.9  1012.8  9999.9  1011.3  9999.9   160     2   999   999    70     5   999   999    70     5   999   999   160    10   999   999   999     1    99
 2433116 1949  7 18     4.9   999.9     4.5   999.9     4.9   999.9     3.7   999.9     7.8     1.9    83   999    92   999    97   999    90   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9     3.2     6    99     9    99    10    99    10    99     0    99     0    99     0    99    10    99     8   999     8   999     7   999     8   999  35.00  99.99  35.00  99.99  15.00  99.99  35.00  99.99  99.9  99.9  1010.1  9999.9  1009.9  9999.9  1011.9  9999.9  1013.5  9999.9    90     6   999   999    20     5   999   999    50     1   999   999   340     5   999   999   999     1    99
 2433117 1949  7 19     3.7   999.9     4.2   999.9     2.0   999.9     2.6   999.9     7.3     1.9    97   999    93   999    98   999   100   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9     3.4    10    99    10    99    10    99    10    99    10    99    10    99    10    99    10    99     5   999     5   999     7   999     3   999   3.00  99.99   3.00  99.99  15.00  99.99   0.75  99.99   0.3   0.2  1013.9  9999.9  1015.8  9999.9  1016.9  9999.9  1016.8  9999.9   320     6   999   999   340     9   999   999    20     3   999   999   360     1   999   999   999     1    99
 2433118 1949  7 20     2.8   999.9     3.1   999.9     5.6   999.9     2.6   999.9     5.7     1.3    98   999    98   999    89   999   100   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9     2.3    10    99    10    99     9    99    10    99    10    99    10    99     9    99    10    99     2   999     6   999     7   999     3   999   0.35  99.99   7.00  99.99  15.00  99.99   0.75  99.99   1.4   0.5  1016.2  9999.9  1013.7  9999.9  1012.1  9999.9  1012.1  9999.9    20     4   999   999    20     7   999   999    20     5   999   999    50     5   999   999   999     2    99
 2433119 1949  7 21     1.6   999.9     1.9   999.9     3.2   999.9     4.1   999.9     5.8     1.0   100   999   100   999    98   999    93   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9     2.1    10    99    10    99    10    99    11    99    10    99    10    99    10    99    11    99     2   999     2   999     8   999     8   999   0.35  99.99   0.35  99.99  35.00  99.99  35.00  99.99   0.1   0.2  1011.6  9999.9  1010.8  9999.9  1010.6  9999.9  1010.5  9999.9    20     5   999   999    20     5   999   999    20     5   999   999    20     5   999   999   999     2    99
 2433120 1949  7 22     3.1   999.9     1.5   999.9     1.6   999.9     1.0   999.9     4.5     0.6    96   999    98   999    98   999    96   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9     2.4    10    99    10    99    10    99    10    99    10    99    10    99    10    99    10    99     7   999     5   999     5   999     7   999  15.00  99.99   3.00  99.99   3.00  99.99  15.00  99.99  99.9   0.1  1010.9  9999.9  1011.9  9999.9  1011.7  9999.9  1010.7  9999.9    70     5   999   999    70     4   999   999    70     6   999   999    50     4   999   999   999     1    99
 2433121 1949  7 23     1.2   999.9     1.9   999.9     1.9   999.9     3.9   999.9     3.0     0.6    98   999    96   999    96   999    95   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9     1.2    10    99    10    99    10    99    10    99    10    99    10    99    10    99    10    99     3   999     6   999     7   999     7   999   0.75  99.99   7.00  99.99  15.00  99.99  15.00  99.99   0.3   0.1  1009.8  9999.9  1008.8  9999.9  1009.1  9999.9  1009.2  9999.9    50     3   999   999    70     2   999   999    20     2   999   999   340     5   999   999   999     1    99
 2433122 1949  7 24     5.6   999.9     7.5   999.9     7.4   999.9     4.6   999.9     8.0     1.9    92   999    87   999    89   999    92   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9     2.8    10    99    10    99    10    99     2    99    10    99    10    99    10    99     0    99     7   999     8   999     8   999     9   999  15.00  99.99  35.00  99.99  35.00  99.99  50.00  99.99   2.7   0.1  1009.6  9999.9  1011.4  9999.9  1014.0  9999.9  1014.8  9999.9   290     3   999   999   290     4   999   999    90     1   999   999   230     2   999   999   999     1    99
 2433123 1949  7 25    12.0   999.9    14.3   999.9    19.1   999.9     9.2   999.9    19.7     3.6    72   999    62   999    53   999    88   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9     1.4    11    99    10    99     7    99     4    99     0    99     0    99     4    99     0    99     9   999     8   999     8   999     8   999  50.00  99.99  35.00  99.99  35.00  99.99  35.00  99.99  99.9  99.9  1014.9  9999.9  1015.8  9999.9  1016.7  9999.9  1017.6  9999.9   200     3   999   999   180     3   999   999   200     4   999   999   200     1   999   999   999     1    99
 2433124 1949  7 26     7.5   999.9    21.6   999.9    13.4   999.9    15.7   999.9    22.0     7.1    96   999    49   999    72   999    70   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9     5.0     2    99    11    99    10    99    10    99     0    99     4    99     4    99     0    99     8   999     8   999     8   999     8   999  35.00  99.99  35.00  99.99  35.00  99.99  35.00  99.99  99.9  99.9  1016.3  9999.9  1011.1  9999.9  1006.9  9999.9  1001.7  9999.9    20     3   999   999   160     7   999   999    50     2   999   999   200     5   999   999   999     1    99
 2433125 1949  7 27    15.8   999.9    17.8   999.9    17.1   999.9    13.5   999.9    19.6     6.9    83   999    72   999    75   999    82   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9     9.2    11    99    11    99     5    99    10    99     8    99     8    99     5    99    10    99     7   999     7   999     8   999     8   999  15.00  99.99  15.00  99.99  35.00  99.99  35.00  99.99   0.3   0.0   997.0  9999.9   996.2  9999.9   999.3  9999.9   999.9  9999.9   200     8   999   999   250    12   999   999   290     6   999   999   270    11   999   999   999     1    99
 2433126 1949  7 28     6.1   999.9     7.0   999.9     3.3   999.9     3.3   999.9    17.3     3.3    94   999    94   999    98   999    98   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9     4.5    10    99    10    99    10    99    10    99    10    99    10    99    10    99    10    99     8   999     7   999     3   999     3   999  35.00  99.99  15.00  99.99   0.75  99.99   0.75  99.99   0.0   0.0  1000.0  9999.9   999.8  9999.9  1002.5  9999.9  1006.8  9999.9    90     3   999   999    50     3   999   999    50     4   999   999    70     5   999   999   999     1    99
 2433127 1949  7 29     3.1   999.9     3.6   999.9     3.7   999.9     1.4   999.9     5.3     2.6    98   999    95   999    95   999   100   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9     4.0    10    99    10    99    10    99    10    99    10    99    10    99    10    99    10    99     5   999     6   999     6   999     3   999   3.00  99.99   7.00  99.99   7.00  99.99   0.75  99.99   0.3   0.1  1012.3  9999.9  1016.0  9999.9  1018.5  9999.9  1018.4  9999.9    70     4   999   999    70     2   999   999    70     3   999   999   270     2   999   999   999     1    99
 2433128 1949  7 30     2.7   999.9     7.7   999.9    13.1   999.9    10.5   999.9    13.5     0.6    93   999    86   999    71   999    81   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9     1.5     8    99     2    99     6    99     0    99     8    99     0    99     0    99     0    99     7   999     8   999     8   999     8   999  15.00  99.99  35.00  99.99  35.00  99.99  35.00  99.99   0.0  99.9  1018.2  9999.9  1017.2  9999.9  1015.9  9999.9  1015.3  9999.9    70     2   999   999    20     3   999   999   360     1   999   999   230     2   999   999   999     1    99
 2433129 1949  7 31    14.2   999.9    18.1   999.9    19.4   999.9    15.5   999.9    21.5     8.2    67   999    55   999    59   999    77   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9     5.3     0    99     9    99     4    99     8    99     0    99     0    99     0    99     8    99     8   999     9   999     9   999     8   999  35.00  99.99  50.00  99.99  50.00  99.99  35.00  99.99  99.9  99.9  1014.3  9999.9  1011.5  9999.9  1010.4  9999.9  1009.6  9999.9   250     6   999   999   230    10   999   999   200     8   999   999   230     2   999   999   999     1    99
 2433464 1950  7  1     0.7   999.9     1.9   999.9     2.3   999.9     0.5   999.9     5.3    -0.4    96   999    89   999    86   999    86   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9     0.6    10    99     0    99     0    99     0    99    10    99     0    99     0    99     0    99     3   999     8   999     8   999     8   999   0.75  99.99  35.00  99.99  35.00  99.99  35.00  99.99  99.9  99.9  1020.0  9999.9  1019.3  9999.9  1018.0  9999.9  1017.0  9999.9    90     2   999   999    20     5   999   999    50     4   999   999    20     5   999   999   999     1    99
 2433465 1950  7  2     0.7   999.9     3.9   999.9     6.3   999.9     3.0   999.9     6.8    -0.3    88   999    78   999    75   999    88   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9    -0.2     2    99     2    99     9    99     3    99     0    99     0    99     0    99     1    99     8   999     8   999     8   999     8   999  35.00  99.99  35.00  99.99  35.00  99.99  35.00  99.99  99.9  99.9  1016.2  9999.9  1014.4  9999.9  1013.6  9999.9  1012.8  9999.9    20     5   999   999    70     5   999   999    50     3   999   999   360     3   999   999   999     0    99
 2433466 1950  7  3     2.6   999.9     4.6   999.9     4.4   999.9     2.6   999.9     7.1     1.9    89   999    84   999    81   999    89   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9     2.5     8    99     9    99     9    99     4    99     0    99     0    99     0    99     0    99     8   999     8   999     8   999     8   999  35.00  99.99  35.00  99.99  35.00  99.99  35.00  99.99  99.9  99.9  1012.8  9999.9  1012.5  9999.9  1012.7  9999.9  1013.2  9999.9    20     5   999   999    20     4   999   999    20     5   999   999    20     3   999   999   999     0    99
 2433467 1950  7  4     2.2   999.9     1.3   999.9     0.3   999.9    -1.0   999.9     4.8     0.0    87   999    92   999    94   999    97   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9     1.5     0    99    11    99    10    99    10    99     0    99    11    99     0    99    10    99     8   999     3   999     3   999     3   999  35.00  99.99   0.75  99.99   0.75  99.99   0.75  99.99  99.9  99.9  1014.1  9999.9  1013.9  9999.9  1013.7  9999.9  1013.7  9999.9    50     2   999   999    50     7   999   999    70     4   999   999    70     3   999   999   999     0    99
 2433468 1950  7  5    -0.6   999.9     1.5   999.9     0.4   999.9     0.3   999.9     2.4    -1.4    99   999    89   999    92   999    96   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9    -0.2    10    99    11    99    11    99    10    99    10    99     6    99     7    99    10    99     3   999     6   999     7   999     6   999   0.75  99.99   7.00  99.99  15.00  99.99   7.00  99.99   0.0   0.0  1013.8  9999.9  1013.1  9999.9  1012.9  9999.9  1012.6  9999.9    50     2   999   999    70     4   999   999    70     3   999   999    50     3   999   999   999     0    99
 2433469 1950  7  6     0.8   999.9     3.8   999.9     3.9   999.9     3.1   999.9     5.3    -0.1    94   999    73   999    74   999    79   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9     0.6    11    99     9    99     7    99     2    99    11    99     3    99     0    99     0    99     7   999     8   999     8   999     8   999  15.00  99.99  35.00  99.99  35.00  99.99  35.00  99.99   0.1   0.0  1012.3  9999.9  1011.7  9999.9  1010.5  9999.9  1008.3  9999.9    70     2   999   999    70     2   999   999    70     3   999   999     0     0   999   999   999     0    99
 2433470 1950  7  7     3.8   999.9     6.4   999.9     2.1   999.9     8.5   999.9     8.7     1.9    62   999    69   999    93   999    82   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9     0.4     3    99     9    99    10    99    10    99     0    99     0    99    10    99     0    99     8   999     8   999     7   999     7   999  35.00  99.99  35.00  99.99  15.00  99.99  15.00  99.99  99.9   2.6  1006.0  9999.9  1001.4  9999.9   999.0  9999.9   993.0  9999.9    20     2   999   999    70     5   999   999    20     3   999   999   180     6   999   999   999     0    99
 2433471 1950  7  8     7.6   999.9     3.8   999.9     5.7   999.9     6.7   999.9     9.0     2.0    99   999    98   999   100   999    93   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9     2.8    10    99    10    99    10    99    10    99    10    99     5    99    10    99    10    99     7   999     3   999     3   999     7   999  15.00  99.99   0.75  99.99   0.75  99.99  15.00  99.99   6.1   5.6   985.5  9999.9   983.6  9999.9   984.7  9999.9   987.2  9999.9   180     1   999   999    50     3   999   999    20     3   999   999   340     7   999   999   999     2    99
